message;severity;node;stamp;topics;location
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.679249048";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.678997993";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.678791999";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.678600072";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.678395986";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.678194999";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.677987098";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.677793979";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.677592039";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.677393913";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.677102088";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.676649093";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.676460027";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.676199913";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.676018953";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.675856113";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.675677061";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.675429105";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.675260066";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.675075054";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 1.15056561836";"4";"/waypoint_updater";"1551214934.674812078";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.674606084";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 1.63020101289";"4";"/waypoint_updater";"1551214934.674438953";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.674263954";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 1.88138205191";"4";"/waypoint_updater";"1551214934.673990964";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.673815011";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 1.99534780576";"4";"/waypoint_updater";"1551214934.673648118";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.673459053";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 2.20532445432";"4";"/waypoint_updater";"1551214934.673228979";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.672975063";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 2.48757539634";"4";"/waypoint_updater";"1551214934.672663927";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.672408103";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 2.57484869325";"4";"/waypoint_updater";"1551214934.672143936";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.671884059";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 2.74091690751";"4";"/waypoint_updater";"1551214934.671586990";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.671303987";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 2.89762909553";"4";"/waypoint_updater";"1551214934.670953989";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.670331954";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 3.11782452664";"4";"/waypoint_updater";"1551214934.669434070";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.668117046";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 3.18789024585";"4";"/waypoint_updater";"1551214934.667856931";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.667596101";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 3.25644878054";"4";"/waypoint_updater";"1551214934.667330026";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.666994094";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 3.38940814032";"4";"/waypoint_updater";"1551214934.666770935";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.666546106";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 3.57959926021";"4";"/waypoint_updater";"1551214934.666320085";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.666089057";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 3.70096740665";"4";"/waypoint_updater";"1551214934.665851116";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.665601968";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 3.75885836428";"4";"/waypoint_updater";"1551214934.665329933";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.664982080";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1551214934.649186200";"/rosout,/twist_cmd";"/home/scott/CarND-Capstone/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :0.00933278";"2";"/pure_pursuit";"1551214934.615885421";"/rosout,/twist_cmd";"/home/scott/CarND-Capstone/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1551214934.615847607";"/rosout,/twist_cmd";"/home/scott/CarND-Capstone/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"Closest Light Wpt 292 Light state RED";"4";"/tl_detector";"1551214934.610910892";"/base_waypoints,/current_pose,/image_color,/rosout,/tf,/tf_static,/traffic_waypoint,/vehicle/traffic_lights";"tl_detector.py:image_cb:100"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.593781948";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.593610048";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.593436002";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.593277931";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.593106985";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.592941045";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.592761039";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.592592954";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.592411994";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.592243909";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.592067956";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.591888904";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.591713905";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.591528892";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.591304063";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.591070890";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.590852022";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.590641975";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.590411901";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.590187072";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.589942932";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.589200019";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.588924884";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.588659048";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.588391065";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.588135957";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.587868928";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.587610960";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.587337970";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.587069034";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.586900949";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.586724042";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.586550951";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.586358070";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.586122035";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.585870027";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.585623025";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.585364103";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214934.585125923";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214934.584892034";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
